Img-Name,Img-Text,Img-Label,Img-Text-Label,Text-Label,Sentiment,Emotion,Sarcasm,Harmful-Score,Target,Doubtful,image_path,bully_label,sentiment_label,text_bully_label,text_only_label,sarcasm_binary,img_quality,label_check
5604.jpg,"YOUGURT WITH HONEY Before sleeping massage your face with yogurt and honey for 2 minutes daily as it helps to cure pimples, makes skin tight, soft and glowing in no time.  FITTYWITTYOFFICIAL",Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5604.jpg,0,2,0,0,0,ok,consistent
1713.jpg,People in other countries are not sure of their survival.In India we are preparing pickels for next year that's are optimistic attitude,Nonbully,Nonbully,Nonbully,Negative,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1713.jpg,0,0,0,0,0,ok,consistent
4685.jpg,"VOTE DAD's NOW A DAYS.. AREE VEDANTU JOIN KARO NASA JAO, C.E.O BANO",Bully,Nonbully,Nonbully,Neutral,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4685.jpg,1,1,0,0,0,ok,check — bully but no keywords
1547.jpg,University ki memes Assignments submitted by me and my Friends!!!,Nonbully,Bully,Nonbully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1547.jpg,0,1,1,0,0,ok,consistent
5096.jpg,Sagar sagarcasm saif:i am going to become a father for the 4th time sachin: helmet daalo yaar,Bully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5096.jpg,1,0,1,0,0,ok,consistent
4777.jpg,Cooker mein se chane kyun nikale Rashi ben: Aise hi sexy lag raha tha SCOOPWHOOP.com,Nonbully,Nonbully,Bully,Neutral,Ridicule,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4777.jpg,0,1,0,1,1,ok,consistent
5558.jpg,"Profile pic me fida, Milne ke baad alvida..",Nonbully,Bully,Nonbully,Negative,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5558.jpg,0,0,1,0,1,ok,consistent
1852.jpg,This could be us But tumhare liye Pokemon Wali T-shirt boht dhunda maine par mila nhi,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1852.jpg,0,1,0,0,0,ok,consistent
3412.jpg,Aise Na mujhe tum dekho seene se laga loonga DESI ADULT TROLLS Tumko main chura loonga tumse dil mein chhupa loonga,Nonbully,Bully,Bully,Neutral,Anticipation,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3412.jpg,0,1,1,1,0,ok,consistent
3318.jpg,bass zindagi me itna bada banna hai k apne ghar dikh jaun to news ban jaye.Pinkvilla:-#AliaBhat spotted at her residence,Nonbully,Bully,Bully,Neutral,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3318.jpg,0,1,1,1,1,ok,consistent
4533.jpg,everyone is saying happy holi but... no one is asking are you happy on this holi?,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4533.jpg,0,1,0,0,0,ok,consistent
5348.jpg,When the whole night you waited for your crush reply,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5348.jpg,0,1,0,0,0,ok,consistent
3101.jpg,"should we bow?-Yeah ,he's a king.",Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3101.jpg,0,1,0,0,0,ok,consistent
5820.jpg,They say every female have a freckle in that same spot ,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5820.jpg,0,1,0,0,0,ok,consistent
4094.jpg,preparation in online cllasses offline exam,Nonbully,Bully,Nonbully,Negative,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4094.jpg,0,0,1,0,0,ok,consistent
1138.png,my liberal privilege liberal privilege kept me out of prison,Nonbully,Bully,Bully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1138.png,0,1,1,1,0,ok,consistent
776.png,when you find out who's been eating your leftovers,Nonbully,Bully,Nonbully,Neutral,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/776.png,0,1,1,0,0,ok,consistent
2799.jpg,"The Times of India On April 28, a family had to shell out Rs 82,000 for a 7km ride from KPHB road no. 1 to Hi-Tec City graveyard for the last rites of a 47-year-old man who succumbed to Covid-19 END OF HUMANITY",Nonbully,Nonbully,Nonbully,Negative,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2799.jpg,0,0,0,0,0,ok,consistent
1318.png,i said glass of juice not gas the jews,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/1318.png,0,0,1,1,0,ok,consistent
2370.jpg,chappri bohot chappri fir aate hai vo jo apne user name k bagal me koi blue emoji lagate hai yash,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2370.jpg,0,0,1,1,1,ok,consistent
375.jpg,"Doctor (Reading Report): ""You are Corona Positive"" Me: A single sheet of Paper Can't Decide my Future. *Me *Doctor",Nonbully,Nonbully,Nonbully,Neutral,Ridicule,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/375.jpg,0,1,0,0,1,ok,consistent
1135.jpg,still a dream for many boys.. happy holi everyone,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1135.jpg,0,1,0,0,0,ok,consistent
5730.jpg,Jaimica Kenya Mozambique Sri Lanka,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5730.jpg,0,2,0,0,0,ok,consistent
2025.jpg,Ramzan ki shubhkamnayen.Mei bhi madad kardun cellphone pakarnay me?,Nonbully,Nonbully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2025.jpg,0,1,0,0,1,ok,consistent
5614.jpg,Cheems Cheemney Cheemtah Cheemta @samirankapse,Bully,Bully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5614.jpg,1,1,1,0,1,ok,check — bully but no keywords
5548.jpg,shivam04pandey,Bully,Bully,Nonbully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5548.jpg,1,0,1,0,1,ok,check — bully but no keywords
2876.jpg,Feminist didi ne mujhse pucha Do men bleed? Maine kaha bhak randi mujhe bawaseer hai,Bully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2876.jpg,1,0,1,1,1,ok,check — bully but no keywords
2367.jpg,Father tenderness & Warmth in the picture!,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2367.jpg,0,2,0,0,0,ok,check — has keywords but nonbully
2587.jpg,this is me in future  Xavier Okay. What are u selling behind?,Nonbully,Nonbully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2587.jpg,0,1,0,0,1,ok,consistent
2348.jpg,in future*. my grandson explaining me how he got 1 months extra holiday me who was a 2020-21 batch* @ chotukumaryadav,Nonbully,Nonbully,Nonbully,Positive,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2348.jpg,0,2,0,0,1,ok,consistent
528.png,a beautiful family,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/528.png,0,1,0,0,0,ok,consistent
4467.jpg,if you think driving alone with a mask is dumb i raise you this.,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4467.jpg,0,1,0,0,1,ok,check — has keywords but nonbully
637.jpg,"*after 15 min conversation* Me:I Love You Girl: Abhi 30min bhi nahi hua,tumhe pyar kaise ho gaya? *Me Humare yaha aisa hi hota hai",Nonbully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/637.jpg,0,1,1,0,1,ok,consistent
4539.jpg,other people right now me right now,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4539.jpg,0,1,0,0,0,ok,consistent
5029.jpg,*respecting children's privacy* indian parents:we don't do that here,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5029.jpg,0,1,0,0,0,ok,consistent
888.png,man of the year,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/888.png,0,1,0,0,0,ok,consistent
3963.jpg,everything went downhill since they stopped selling these,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3963.jpg,0,1,0,0,0,ok,consistent
3948.jpg,when you friend vomits after having a few shots of neat,Nonbully,Nonbully,Nonbully,Negative,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3948.jpg,0,0,0,0,0,ok,consistent
3163.jpg,"you don't need luxury,what's important is love",Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3163.jpg,0,2,0,0,0,ok,consistent
5224.jpg,3 tournament lage mreko trophy jeetne k liye aur inse 13 saal se nahi ho pa rha,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5224.jpg,0,0,1,1,0,ok,consistent
545.jpg,never let your past to decide your future,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/545.jpg,0,2,0,0,0,ok,consistent
2995.jpg,"RUSSIA DECLARED STATE OF EMERGENCY AS 20,000 TONNES OF OIL GOT LEAKED INTO A RIVER THE CLEAN UP IS ESTIMATED TO TAKE AROUND 10 YEARS OR MORE !! ANOTHER HEARTBREAKING NEWS OF 2020",Nonbully,Nonbully,Nonbully,Negative,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2995.jpg,0,0,0,0,0,ok,consistent
889.jpg,When you see a funny meme but you don't like the person who shared it,Nonbully,Nonbully,Nonbully,Negative,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/889.jpg,0,0,0,0,0,ok,consistent
3432.jpg,Couples after taking corner seats in theaters:,Nonbully,Bully,Nonbully,Neutral,Anticipation,Yes,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/3432.jpg,0,1,1,0,1,ok,consistent
2575.jpg,HOW to type:How I type,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2575.jpg,0,2,0,0,0,ok,consistent
169.jpg,WHATSAPP UNIVERSITY,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/169.jpg,0,0,1,1,1,ok,consistent
3239.jpg,news:the corona virus will go away in summer due to excessive heat. Corona virus in summer,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3239.jpg,0,1,0,0,1,ok,consistent
2672.jpg,Where Do you Stay?Andheri Sahi Hai.Light ka Bill Nahi Aata Hoga na?Tu single hi marega BC,Nonbully,Bully,Bully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2672.jpg,0,1,1,1,1,ok,consistent
3132.jpg,100%Attendence Guranteed,Bully,Bully,Nonbully,Negative,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3132.jpg,1,0,1,0,1,ok,check — bully but no keywords
5007.jpg,12 PM ….12 AM,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5007.jpg,0,1,0,0,0,ok,consistent
167.jpg,"AGAR 30-40 METER TAK APKO OPPO-VIVO KA KOI POSTER NA MILE TO SAMJH LENA, AAP CHALTE CHALTE BHARAT KI SEEMA PAAR KAR CHUKE HO",Nonbully,Bully,Bully,Neutral,Surprise,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/167.jpg,0,1,1,1,1,ok,consistent
1037.jpg,D!CK PIC PIE CHART demand supply,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1037.jpg,0,1,0,0,0,ok,consistent
4393.jpg,covid to people in maharashtra after lockdown jalwa hai hamara jahan,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/4393.jpg,0,0,1,1,1,ok,consistent
5357.jpg,China Blocks Narendra Modi'd website Modi ji:- Ruk teri MAA Ch*** hai mein,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5357.jpg,0,0,1,1,0,ok,consistent
3560.jpg,This man deserves a salute!,Bully,Bully,Nonbully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3560.jpg,1,0,1,0,1,ok,check — bully but no keywords
1343.jpg,Mitron wo rakhi k liye bolegi Tum Friendhsip band pe tikke rehna,Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1343.jpg,0,1,1,0,0,ok,consistent
2428.jpg,when a friend from western country advises you to wash hands regularly Gaa*d na dhone wale ab hath dhone ki saalah de rahe hai,Nonbully,Bully,Bully,Negative,Other,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2428.jpg,0,0,1,1,1,ok,consistent
5682.jpg,"Ayush Bansal @SarcAyushtic * Free trial gets over* Netflix:  Malik, Aaage ka kya soch hai?",Bully,Bully,Nonbully,Neutral,Ridicule,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/5682.jpg,1,1,1,0,1,ok,check — bully but no keywords
3858.jpg,This is the reason why Indian youth is not coming to politics In India In other country,Nonbully,Bully,Nonbully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3858.jpg,0,0,1,0,1,ok,consistent
3870.jpg,Deepika aur Ranveer mein honeymoon ko leke hui ladai #Credits to the owner BREAKING NEWS Deepika Boli Goibibo se hotel book krene Toh Ranveer make my trip se krne ki zidd pe ad gye Wahi Taimur ne trivago ka suggestion diya.,Bully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3870.jpg,1,0,1,1,1,ok,check — bully but no keywords
1788.jpg,Madarchod motivation Chaiye toh Books pdh meri photo ki q maa chodra hai,Nonbully,Bully,Nonbully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1788.jpg,0,0,1,0,0,ok,consistent
4067.jpg,Pentagon Hexagon Octagon 16.25 crore gone,Nonbully,Bully,Nonbully,Neutral,Other,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4067.jpg,0,1,1,0,1,ok,consistent
4426.jpg,Ismein kya hai?Ismein pyara sa baby hai Itna hi pyara tha to khaya kyu usko?,Nonbully,Nonbully,Bully,Neutral,Ridicule,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4426.jpg,0,1,0,1,1,ok,consistent
2043.jpg,some friends stay forever,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2043.jpg,0,2,0,0,0,ok,consistent
498.png,what if i change my gender so i become the victim and not the rapist,Nonbully,Bully,Bully,Neutral,Ridicule,Yes,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/498.png,0,1,1,1,1,ok,consistent
1154.png,kenyan shit,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1154.png,0,0,1,0,0,ok,consistent
5281.jpg,*When Everyone Is asking you about Binod* *Frustated You*- MUJHE KUCH BHI NHI PATA,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5281.jpg,0,1,0,0,0,ok,consistent
2612.jpg,yadi isko CorOna Virus ho jaye toh....Ye China walon ki Poori Ankhen Khol Dega..,Nonbully,Bully,Bully,Negative,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2612.jpg,0,0,1,1,1,ok,consistent
830.png,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',Nonbully,Bully,Nonbully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/830.png,0,0,1,0,1,ok,consistent
3759.jpg,"A real man spoilts his lady with attention, affection, respect,honesty, loyalty and love",Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3759.jpg,0,2,0,0,0,ok,consistent
3339.jpg,I may look normal but i love doing this,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3339.jpg,0,1,0,0,0,ok,consistent
2588.jpg,India:why you sold undergarments to Pakistan instead of mask China:chutiye hai Pakistan Le India:chutiya hai ye important nhi hai hmara ladke h ye important hai,Nonbully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2588.jpg,0,0,1,1,1,ok,consistent
1842.jpg,Me trying to casually eat food in a wedding hall The photographer flashing his camera 3 seconds at me,Nonbully,Nonbully,Nonbully,Negative,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1842.jpg,0,0,0,0,0,ok,consistent
1787.jpg,"1% LUCK 1% TALENT 98% NEVER GIVE UP 100% SUCCESS FORMULA START EARNING MONEY FROM NOW DAILY UPTO 4 TO 5K, READ THE CAPTION BELOW",Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1787.jpg,0,2,0,0,0,ok,consistent
154.png,i'm not saying it was muslims but it was muslims,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/154.png,0,0,1,1,0,ok,consistent
4680.jpg,when you are pro in licking,Bully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4680.jpg,1,0,1,1,0,ok,check — bully but no keywords
5552.jpg,BEST SPEED LIMIT,Bully,Bully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5552.jpg,1,1,1,0,1,ok,check — bully but no keywords
5618.jpg,25 year old me trying to force two magnets to touch with  the same poles,Bully,Bully,Nonbully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5618.jpg,1,0,1,0,1,ok,check — bully but no keywords
941.jpg,Your brain tricks you into seeing yourself 5 times more attractive in the mirror than you actually are This shit hurt my feelings,Nonbully,Bully,Bully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/941.jpg,0,1,1,1,0,ok,consistent
5256.jpg,"dani daniel got engaged mohabbat thi isiliye toh jaane diya,zid hoti toh aaj bahon mein hoti..",Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5256.jpg,0,1,1,0,0,ok,consistent
5424.jpg,BLACK CLOUDS ALWAYS CHEER ME UP,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5424.jpg,0,1,0,0,0,ok,consistent
287.jpg,Thoughts?#INDvENG Hit the ground harder than the bloke he punched outside that bar.,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/287.jpg,0,0,1,1,0,ok,consistent
4986.jpg,"meanwhile pakistani kids are confused,""Abbu india ke jeetne pe bhi TV fodte hain, haarne pe bhi TV fod rhe hain.aakhir kya tapleek hai inko?#INDvENG #INDvsENG #indiavsengland",Nonbully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/4986.jpg,0,0,1,1,1,ok,consistent
3092.jpg,"When you're sititng next to a hot girl and your friends starts shouting ,""Bhabhi Bhabhi""",Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3092.jpg,0,0,1,1,1,ok,consistent
657.jpg,dad me ab pure india ka sabse famous bachha ban gaya hu acha ! main nahi manta Kya dekh RHA hai Bhai ? baap se bakchodi thodi na karunga,Nonbully,Bully,Nonbully,Negative,Trust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/657.jpg,0,0,1,0,0,ok,consistent
232.png,a stork might bring you a baby but a swallow never will,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/232.png,0,0,1,1,0,ok,consistent
